"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
454|"3d3rJ0qtOU5aNX324mNWfo"|"All Time Low"|"Break Your Little Heart"|171706|"Nothing Personal (Deluxe Version)"|2|"2009-07-07"|14|0.417|0.951|1|-3.006|1|0.0499|0.00295|0|0.335|0.643|147.944|4
455|"2gZUPNdnz5Y45eiGxpHGSc"|"Kanye West"|"POWER"|292093|"My Beautiful Dark Twisted Fantasy"|3|"2010-11-22"|13|0.542|0.914|0|-4.747|0|0.113|0.0161|0|0.744|0.576|153.993|4
456|"7zLMYtNJcabv4h4wBnjNQI"|"Playboi Carti"|"M3tamorphosis (feat. Kid Cudi)"|312256|"Whole Lotta Red"|6|"2020-12-25"|24|0.657|0.604|0|-6.045|1|0.0374|0.0213|0|0.156|0.122|73.933|4
457|"708tKJhHcGSsYoxd5SBr7W"|"TisaKorean"|"WERKKK"|96940|"WERKKK"|1|"2018-06-21"|1|0.588|0.56|1|-7.766|0|0.159|0.102|0|0.323|0.0431|133.914|4
458|"36B9SXT9Pf8mL3F5RyqSAX"|"City Girls"|"How To Pimp A N**ga"|170413|"PERIOD"|13|"2018-05-11"|16|0.853|0.432|9|-9.442|1|0.352|0.0015|2.99e-06|0.327|0.471|82.492|4
459|"4Hpib09wXgD84w4uwTPnYD"|"Saweetie"|"Tap In"|139413|"Tap In"|1|"2020-06-17"|1|0.954|0.696|10|-7.117|0|0.204|0.00576|0.000498|0.0754|0.432|100.036|4
460|"1sl1cpix9GnwNwaVt04BIu"|"Saweetie"|"ICY GRL"|109302|"High Maintenance"|5|"2018-03-16"|9|0.927|0.563|7|-5.827|1|0.175|0.0306|0|0.0736|0.842|103.312|4
461|"53yWQ1FObrwPlVYCZdR6es"|"BigKlit"|"Liar"|146526|"Liar"|1|"2019-07-23"|1|0.883|0.492|7|-12.118|1|0.354|0.339|0|0.166|0.59|94.959|4
462|"3Xnsm7gx3KBmYoWFdNMof6"|"tiLLie"|"flip a switch"|152178|"flip a switch"|1|"2021-11-17"|1|0.531|0.671|11|-6.621|0|0.0658|0.00677|0|0.218|0.398|162.015|4
463|"7lSRoGGERYMfi5mDotavru"|"Ellise"|"Soul Sucker, Pt. 2"|161250|"Soul Sucker, Pt. 2"|1|"2021-11-12"|1|0.574|0.413|2|-7.22|0|0.142|0.673|0|0.199|0.193|79.444|4
464|"5RhFmJifQe83FpQ6ZFFTZ5"|"Halsey"|"I am not a woman, I'm a god"|176413|"If I Can’t Have Love, I Want Power"|11|"2021-08-27"|13|0.523|0.702|6|-6.74|0|0.0462|0.00397|0.0325|0.063|0.494|179.992|4
465|"0rKQVV3tPibTHlin3PxJ2q"|"VIAL"|"Roadkill"|157452|"Roadkill"|1|"2021-06-08"|1|0.282|0.895|0|-5.322|1|0.0597|0.018|0.139|0.192|0.567|101.394|4
466|"1WGRoqWrqDkXifw5JBayUi"|"XXXTENTACION"|"Eat It Up"|105210|"Bad Vibes Forever"|17|"2019-12-06"|25|0.918|0.546|7|-6.022|1|0.248|0.309|0|0.19|0.818|130.001|4
467|"4GRFzKI7jTZ3kbMfouc7bn"|"Kesha"|"Backstabber"|186840|"Animal (Expanded Edition)"|9|"2010-01-01"|18|0.6|0.939|7|-1.794|1|0.19|0.0666|6.18e-06|0.34|0.833|159.941|4
468|"5PK7AzBXo9hiOWxxqkSC1S"|"glaive"|"cloak n dagger"|129000|"cloak n dagger"|1|"2021-01-21"|1|0.507|0.852|1|-3.34|1|0.0757|0.0133|0|0.0794|0.429|82.501|4
469|"6Jrdb6CFOJEGaHjaa6c4WR"|"BoyWithUke"|"IDGAF (with blackbear)"|140665|"IDGAF"|1|"2022-03-18"|1|0.783|0.75|5|-5.762|1|0.078|0.426|0|0.241|0.88|97.953|4
470|"4ka1FkKAMde6dQAFFMXKac"|"Nessa Barrett"|"i hope ur miserable until ur dead"|177582|"i hope ur miserable until ur dead"|1|"2021-08-06"|1|0.706|0.544|2|-7.275|1|0.0306|0.0273|0|0.087|0.477|115.935|4
471|"6aqVxCud3cxfn8kgE1BpD7"|"Boy Danger"|"Lightshow"|151667|"Lightshow"|1|"2020-09-04"|1|0.51|0.676|1|-6.2|1|0.304|0.0108|0.00119|0.178|0.327|179.814|4
472|"2f71lbjmfueEmrxPTHk11Z"|"Snow Tha Product"|"Dale Gas"|212495|"Dale Gas"|1|"2018-11-21"|1|0.849|0.782|7|-5.214|1|0.127|0.125|1.76e-06|0.181|0.431|93.483|4
473|"01gj9t5gqjQrAiqixfUXdS"|"Young Pappy"|"Killa"|203011|"2 Cups: Part 2"|3|"2017-12-08"|15|0.676|0.787|0|-6.175|0|0.246|0.199|0|0.175|0.601|119.986|4
474|"1G3XlObtoCw9qj3PtIoROH"|"Emanuel X"|"Man Down"|138591|"Man Down"|1|"2021-01-01"|1|0.623|0.943|1|-4.974|1|0.493|0.0513|7.96e-06|0.195|0.532|71.053|4
475|"3Jp39FKcqPJPeq1SWTdLpc"|"DMX"|"School Street"|181666|"The Great Depression"|2|"2001-01-01"|17|0.59|0.954|3|-3.692|0|0.379|0.0944|0|0.206|0.669|130.918|4
476|"1fKfEjTEBH5q7krQIFNIQh"|"Tech N9ne"|"Show Me A God"|221880|"K.O.D."|1|"2009-10-26"|23|0.69|0.852|10|-4.339|0|0.0775|0.101|0|0.418|0.691|174.085|4
477|"1dXYBALYTj3AMxa8hgiQhA"|"Tyler, The Creator"|"DEATHCAMP (feat. Cole Alexander)"|189702|"Cherry Bomb"|1|"2015-04-13"|13|0.581|0.746|10|-5.495|0|0.0422|0.0149|0.000276|0.594|0.455|101.881|4
478|"629TRAVD61y1ZVNl9EOfEE"|"Tyler, The Creator"|"THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q)"|191868|"Cherry Bomb"|9|"2015-04-13"|13|0.63|0.842|1|-5.636|0|0.316|0.000967|0|0.362|0.634|84.952|4
479|"05ApEAT889haImO4kMB6Z1"|"Snow Tha Product"|"Get Down Low (feat. Ohana Bam)"|207851|"Half Way There...Pt. 1"|4|"2016-06-03"|8|0.965|0.784|5|-4.287|1|0.122|0.589|1.89e-05|0.564|0.872|120.985|4
480|"3KiEydhjn7yf58h9jBD5Sa"|"VIC MENSA"|"U Mad"|299800|"U Mad"|1|"2015-04-20"|1|0.723|0.585|1|-6.496|1|0.0471|0.0121|0|0.325|0.485|134.071|4
481|"2ic9PHMg4Ps18VHZ7smj0h"|"Jiggy Riko"|"Sweet Dreams"|170000|"Sweet Dreams"|1|"2018-04-24"|1|0.965|0.408|2|-7.206|0|0.557|0.00571|0|0.143|0.0369|120.063|4
482|"5mqzhMuUpvnMfwNz6iepmO"|"Diplo"|"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2"|181720|"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) [from Deadpool 2]"|1|"2018-05-15"|1|0.618|0.845|2|0.175|1|0.132|0.114|0|0.415|0.486|171.921|4
483|"51rXHuKN8Loc4sUlKPODgH"|"Jay Rock"|"King's Dead (with Kendrick Lamar, Future & James Blake)"|229670|"King's Dead (with Kendrick Lamar, Future & James Blake)"|1|"2018-01-12"|1|0.645|0.705|1|-5.008|1|0.299|0.000813|0|0.128|0.376|137.133|4
484|"3MFgvaXu3u0hJ2plSfHfuN"|"Remix Kingz"|"Who Run It - Remix"|263471|"Who Run It (All Star Edition)"|1|"2018-04-23"|35|0.667|0.771|6|-6.822|0|0.307|0.0591|0|0.378|0.609|159.457|4
485|"2RM4jf1Xa9zPgMGRDiht8O"|"YG"|"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj"|238373|"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj"|1|"2018-05-25"|1|0.743|0.339|1|-7.678|1|0.409|0.00582|0|0.0812|0.118|203.927|4
486|"44KKhCyI0BGS6LvVyDqJtH"|"Lil Pump"|"Esskeetit"|181714|"Esskeetit"|1|"2018-04-13"|1|0.934|0.505|11|-7.648|1|0.168|0.0229|0|0.0867|0.691|139.93|4
487|"2XaInsPPUkZRkY4uFJ3AHK"|"Gucci Mane"|"Met Gala (feat. Offset)"|209142|"Droptopwop"|5|"2017-05-26"|10|0.817|0.587|2|-6.502|1|0.108|0.052|0.00165|0.185|0.352|140.062|4
488|"1XRgIKC5TPwo7nWGyKqgG0"|"Gucci Mane"|"I Get the Bag (feat. Migos)"|233087|"Mr. Davis"|3|"2017-10-13"|17|0.89|0.633|11|-5.475|1|0.168|0.0232|0.000343|0.0993|0.425|139.948|4
489|"3LRoXCTQ7VvvVtzpceHt4y"|"Rick Ross"|"Dead Presidents (feat. Future, Jeezy & Yo Gotti)"|267720|"Rather You Than Me"|5|"2017-03-17"|14|0.662|0.808|9|-3.06|1|0.122|0.00589|0|0.613|0.472|76.493|4
490|"4CHp6dRZTeFAu4bSOxfH7Y"|"Lil Pump"|"Boss"|106020|"Boss"|1|"2017-06-06"|1|0.803|0.789|10|-3.434|0|0.0383|0.0304|0|0.378|0.647|119.999|4
491|"2Gy3Mguhpkaszd6Zsbimkv"|"ScHoolboy Q"|"Groovy Tony"|181373|"Groovy Tony"|1|"2016-04-05"|1|0.516|0.814|1|-6.24|1|0.0694|0.089|7.05e-05|0.109|0.275|164.387|4
492|"4ARPvK8DHLwt4oX65ZAFMw"|"XXXTENTACION"|"Look At Me!"|126345|"Revenge"|1|"2017-05-16"|8|0.763|0.726|1|-6.405|1|0.282|0.259|0|0.0976|0.349|139.059|4
493|"3muBQDekYAg7jm6hDu6R0Z"|"Tee Grizzley"|"First Day Out"|254693|"My Moment"|2|"2017-04-07"|13|0.587|0.711|1|-6.33|1|0.42|0.171|0|0.125|0.381|98.008|4
494|"0xkWhXID4JvV36qh0ptR87"|"Young Thug"|"Never Had It (feat. Young Dolph)"|254520|"Barter 6"|5|"2015-04-16"|13|0.78|0.606|1|-6.16|0|0.14|0.0775|0|0.0737|0.205|105.989|4
495|"19gEmPjfqSZT0ulDRfjl0m"|"Bobby Shmurda"|"Hot N*gga"|194561|"Hot N*gga"|1|"2014-07-25"|1|0.794|0.51|9|-7.314|1|0.42|0.0505|1.81e-06|0.0562|0.18|167.879|4
496|"3TXy6nchgKeYlVwOKNk9lE"|"Young Dolph"|"100 Shots"|264818|"Bulletproof"|1|"2017-04-01"|10|0.798|0.668|8|-5.244|1|0.25|0.135|4.6e-06|0.0583|0.154|134.006|4
497|"31c9IHwCIONmUYW0jL7Riz"|"Kendrick Lamar"|"HUMBLE."|177604|"HUMBLE."|1|"2017-03-31"|1|0.907|0.591|1|-7.507|0|0.105|0.000359|2.81e-05|0.0897|0.418|149.992|4
498|"4IowQDUOzUvNtp72HMDcKO"|"Chief Keef"|"Love Sosa"|246213|"Finally Rich (Deluxe)"|1|"2012-01-01"|15|0.772|0.413|0|-8.193|0|0.089|0.0361|0|0.111|0.211|131.965|4
499|"6fAyRZ0GHuuvSOEIOwi58N"|"Kendrick Lamar"|"Backseat Freestyle"|212653|"good kid, m.A.A.d city"|3|"2012"|13|0.546|0.651|1|-7.601|1|0.3|0.000739|0|0.235|0.646|77.878|4
500|"4gmmRb6bZJffOOiww1JGTO"|"21 Savage"|"No Heart"|235040|"Savage Mode"|2|"2016-07-15"|9|0.906|0.444|4|-8.692|0|0.384|0.136|6.44e-05|0.173|0.678|140.063|4
501|"7lL3MvFWFFSD25pBz72Agj"|"J. Cole"|"A Tale of 2 Citiez"|269786|"2014 Forest Hills Drive"|5|"2014-12-09"|13|0.559|0.556|6|-7.844|1|0.531|0.553|0|0.251|0.362|189.861|4
502|"34oWbFBfGEElvgO0a5c9V4"|"Kodak Black"|"No Flockin'"|165290|"No Flockin'"|1|"2015-11-13"|1|0.943|0.595|5|-8.372|0|0.191|0.0673|0|0.0839|0.815|117.532|4
503|"0Due109sq8Ld9G5xkWRubf"|"Future"|"Maybach"|220026|"EVOL"|3|"2016-04-13"|12|0.742|0.735|11|-4.004|1|0.116|0.0324|0|0.487|0.396|142.015|4
504|"6s4kWgzQwsueo3mfllY1s6"|"The Notorious B.I.G."|"Dead Wrong (feat. Eminem) - 2005 Remaster"|297426|"Born Again"|3|"1999"|18|0.682|0.92|10|-1.544|1|0.278|0.177|0.00158|0.0443|0.835|82.228|4
505|"27GmP9AWRs744SzKcpJsTZ"|"Drake"|"Jumpman"|205879|"What A Time To Be Alive"|9|"2015-09-20"|11|0.852|0.553|1|-7.286|1|0.187|0.0559|0|0.332|0.656|142.079|4
506|"24vNw0Z0srb4zYXwrakw8E"|"Wu-Tang Clan"|"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)"|216133|"Enter The Wu-Tang (36 Chambers) [Expanded Edition]"|7|"1993-11-09"|15|0.826|0.566|10|-10.747|0|0.311|0.199|0|0.356|0.655|99.131|4
507|"2d3Jd9KvMfwhds67Y67RP5"|"Gucci Mane"|"Walk on Water"|215600|"The Return of East Atlanta Santa"|3|"2016-12-16"|13|0.894|0.724|11|-6.269|1|0.0881|0.058|0|0.156|0.362|119.975|4
508|"0W79y7M0f7qbaIpYCJ6wWO"|"2Pac"|"Hail Mary"|312373|"2Pac Greatest Hits (Explicit Version)"|5|"1998-01-01"|25|0.791|0.638|10|-6.362|0|0.246|0.153|3.98e-06|0.36|0.393|82.102|4
509|"3SuzCeGoNOWmbWOoDMou0B"|"Chief Keef"|"Hate Bein' Sober"|280173|"Finally Rich (Deluxe)"|5|"2012-01-01"|15|0.82|0.47|8|-7.181|1|0.0458|0.00435|0|0.141|0.313|132.003|4
510|"6KIKRz9eSTXdNsGUnomdtW"|"N.W.A."|"Straight Outta Compton"|258687|"Straight Outta Compton"|1|"1988-08-08"|13|0.834|0.878|8|-9.484|1|0.15|0.0461|0|0.334|0.418|102.848|4
511|"5NT0aZqWImC9fTzkW4z48o"|"6ix9ine"|"KOODA"|142582|"KOODA"|1|"2017-12-03"|1|0.755|0.631|1|-4.485|1|0.476|0.184|0|0.221|0.198|182.389|4
512|"3kWEw6EPn0YB1yJl6UsBiW"|"Machine Gun Kelly"|"Young Man"|219181|"Young Man"|1|"2016-07-22"|1|0.84|0.344|5|-8.75|1|0.0818|0.0573|0.313|0.0845|0.0393|109.988|4
513|"68feEfyxSCl7ci4gdJhlhr"|"Gucci Mane"|"Boss Sh*t"|179200|"Gucci vs. Guwop"|5|"2015-06-09"|13|0.865|0.361|1|-7.448|1|0.313|0.105|0|0.109|0.322|150.071|4
514|"2ikkgfIIM9kGKZCXzXnTpj"|"Chief Keef"|"I Don't Like"|293840|"Finally Rich (Deluxe)"|3|"2012-01-01"|15|0.742|0.844|2|-4.622|1|0.0479|0.000634|0|0.0659|0.416|131.986|4
515|"2IR9MmoWsguzwzHmdByrQm"|"Rick Ross"|"So Sophisticated"|249440|"So Sophisticated"|1|"2012-01-01"|1|0.688|0.872|2|-4.651|1|0.282|0.029|0|0.571|0.562|76.983|4
516|"3ssX20QT5c3nA9wk78V1LQ"|"2Pac"|"Ambitionz Az A Ridah"|278386|"All Eyez On Me"|1|"1996-02-13"|27|0.801|0.908|2|-6.554|1|0.221|0.00253|0.000655|0.0698|0.805|87.279|4
517|"439TlnnznSiBbQbgXiBqAd"|"Kendrick Lamar"|"m.A.A.d city"|350120|"good kid, m.A.A.d city"|8|"2012"|13|0.487|0.729|2|-6.815|1|0.271|0.0538|4.07e-06|0.44|0.217|91.048|4
518|"5lFDtgWsjRJu8fPOAyJIAK"|"Drake"|"Back To Back"|170637|"Back To Back"|1|"2015-07-31"|1|0.893|0.48|1|-3.728|0|0.356|0.00855|0|0.116|0.382|86.976|4
519|"2wY8ZIMBATERhRezsdfqDl"|"2 Chainz"|"El Chapo Jr"|188066|"TrapAvelli Tre"|11|"2015-08-14"|14|0.939|0.689|0|-5.121|1|0.0877|0.059|0|0.0895|0.502|137.05|4
520|"2cZRGrMM82Xoh9SYsO46hR"|"Gucci Mane"|"No Sleep - Intro"|214520|"Everybody Looking"|1|"2016-07-22"|15|0.867|0.505|0|-6.862|1|0.0468|0.0743|0|0.141|0.231|111.956|4
521|"2qu3do9b6n88aEJeFk0a5P"|"Waka Flocka Flame"|"Bustin' at 'Em"|237173|"Flockaveli"|1|"2010-10-01"|17|0.723|0.848|8|-4.465|1|0.24|0.231|0|0.548|0.825|139.936|4
522|"3ZV6NyR3mb8rxmv6NQQRbo"|"Young Dolph"|"That's How I Feel (feat. Gucci Mane)"|155062|"Bulletproof"|5|"2017-04-01"|10|0.735|0.626|5|-4.55|1|0.256|0.0121|4.34e-05|0.373|0.541|149.977|4
523|"3jUdqLNmjpqJvti99ygpSs"|"French Montana"|"Ocho Cinco"|246413|"Excuse My French (Deluxe)"|17|"2013-01-01"|17|0.727|0.748|8|-3.373|1|0.103|0.0465|0|0.554|0.327|128.014|4
524|"0LrZF3JYZKJO5W67E68EVx"|"Future"|"Lay Up"|167157|"Beast Mode"|2|"2015-07-06"|9|0.772|0.612|7|-7.274|0|0.254|0.374|2.44e-06|0.108|0.559|142.911|4
525|"3H55xYslmZbiSuKnVDxN9P"|"21 Savage"|"How To Ball"|194111|"How to Ball"|1|"2016-10-14"|1|0.89|0.569|3|-7.445|0|0.347|0.14|0|0.253|0.52|145.83|4
526|"3WpGt7fhdIDd5ej7xyzbe8"|"Lil Reese"|"Traffic"|237293|"Traffic"|1|"2012-01-01"|1|0.908|0.513|2|-5.318|1|0.0973|0.00271|0|0.141|0.257|130.047|4
527|"0lPqJg8dwgstNRBjY6X3Fx"|"Big Boi"|"Kill Jill"|264746|"BOOMIVERSE"|2|"2017-06-16"|12|0.771|0.523|2|-6.759|0|0.244|0.181|0|0.126|0.119|139.971|4
528|"5QxxIhXt7E8yR3F7U9ajiV"|"Denzel Curry"|"Ultimate"|189974|"Ultimate"|1|"2015-01-01"|1|0.488|0.826|6|-3.11|0|0.305|0.0949|3.26e-06|0.246|0.762|112.65|4
529|"5UShjdfool3o6TOMi2PeJR"|"Hardo"|"Who Ya Gang"|237051|"Trapnese"|8|"2016-11-25"|9|0.924|0.645|10|-4.119|0|0.303|0.0973|0|0.161|0.299|133.948|4
530|"5yPac810juhAmrXE1uri67"|"Three 6 Mafia"|"Fuck That Shit - Explicit Album Version"|241000|"Da Unbreakables (Explicit Version)"|2|"2003-06-24"|20|0.836|0.7|2|-3.861|1|0.358|0.0308|0|0.0856|0.351|167.329|4
531|"2gaI79Gf9OeU0t4ELEmc9B"|"Machine Gun Kelly"|"Wild Boy - Remix"|256186|"Wild Boy (Remix)"|1|"2012-01-01"|1|0.77|0.605|10|-5.16|0|0.195|0.0287|0|0.221|0.584|140.142|4
532|"2ybw0i7iQmLDXUfyP7Rrk8"|"Ace Hood"|"B.L.A.B. (Ballin Like A B*tch)"|189173|"B.L.A.B. (Ballin Like A B*tch)"|1|"2012-01-01"|1|0.645|0.915|10|-3.511|0|0.281|0.151|0|0.211|0.65|169.997|4
533|"1bASl14tk13VjW3xLAHB0q"|"Lil Bibby"|"How We Move (feat. King Louie)"|227353|"How We Move (feat. King Louie)"|1|"2013-11-04"|1|0.683|0.31|2|-18.644|1|0.345|0.0587|0|0.0717|0.192|139.864|4
534|"6exRjVAKYWAQ9RGvRpykjW"|"Wale"|"Actin' Up (feat. French Montana)"|238746|"MMG Presents: Self Made, Vol. 2 (Deluxe Version)"|5|"2012-06-22"|14|0.64|0.847|2|-3.651|1|0.225|0.149|0|0.236|0.513|122.82|4
535|"49ySwzAyvxcNXOkOP6ZB1L"|"Drake"|"The Motto"|181400|"The Motto (Explicit Version)"|1|"2012-01-01"|1|0.774|0.431|1|-8.407|1|0.346|0.000146|1.99e-05|0.112|0.353|201.843|4
536|"49rnuaQOpoTeKe0PA5nKdo"|"Yelawolf"|"Daddy's Lambo"|227573|"Trunk Muzik 0-60"|2|"2010-01-01"|12|0.779|0.725|11|-7.128|1|0.145|0.0259|0|0.0946|0.335|131.997|4
537|"21yRtB6B8EMounImAfHRCP"|"Tyler, The Creator"|"Who Dat Boy (feat. A$AP Rocky)"|205093|"Flower Boy"|5|"2017-07-21"|14|0.706|0.485|8|-9.671|1|0.331|0.337|0|0.122|0.144|115.414|4
538|"28QEJ42cRjtEr5x9Pa2KxU"|"Tech N9ne"|"Roadkill"|176346|"Special Effects"|24|"2015-05-04"|24|0.577|0.808|1|-4.564|0|0.203|0.000103|0.000171|0.122|0.187|139.913|4
539|"4xB1dkCcukBOG3X4v6vXuB"|"Stevie Stone"|"Get Fucked Up"|183093|"Malta Bend"|11|"2015-06-30"|20|0.781|0.731|2|-5.87|0|0.0391|0.194|0|0.107|0.356|85.202|4
540|"3Rv9sX236mVq079cZ83qxI"|"Stevie Stone"|"Run It"|172386|"Malta Bend"|2|"2015-06-30"|20|0.615|0.863|2|-5.865|1|0.249|0.00628|0|0.101|0.749|142.03|4
541|"6ZFTDpXIMCbjIWiwHUzsoA"|"ScHoolboy Q"|"Dope Dealer"|222146|"Blank Face LP"|9|"2016-07-08"|17|0.739|0.564|1|-5.73|1|0.188|0.0426|0|0.117|0.251|164.045|4
542|"0hjLM1wMtk27Qd4ZihyHmi"|"Meek Mill"|"Wins & Losses"|189056|"Wins & Losses (Deluxe Edition)"|1|"2017-08-04"|19|0.683|0.854|2|-3.915|1|0.196|0.0948|0|0.267|0.131|92.006|4
543|"6w6SW8zyEcyxwSR7Wya45a"|"Vince Staples"|"Blue Suede"|218040|"Hell Can Wait"|5|"2014-09-23"|7|0.415|0.745|7|-5.902|1|0.174|0.108|6.69e-05|0.526|0.468|84.926|4
544|"4HrbFkVyb5yohIeyVwszMn"|"T.I."|"We Will Not"|170826|"Us Or Else"|1|"2016-09-23"|6|0.703|0.621|9|-7.357|1|0.239|0.0184|0|0.0723|0.469|118.003|4
545|"2XGzkZ1KQJYRVBA0KYreOT"|"J.Price"|"They Lookin"|118047|"They Lookin"|1|"2016-04-12"|1|0.609|0.616|0|-5.454|0|0.0584|0.0489|0|0.281|0.189|149.505|4
546|"1QstbjmlSF0xMxGIdvhiGh"|"Young Dolph"|"Play Wit Yo' Bitch"|310398|"Gelato"|11|"2017-02-03"|11|0.784|0.459|1|-7.614|1|0.311|0.00469|0|0.25|0.277|75.974|4
547|"6HZILIRieu8S0iqY8kIKhj"|"Kendrick Lamar"|"DNA."|185946|"DAMN."|2|"2017-04-14"|14|0.638|0.523|1|-6.664|1|0.357|0.00454|0|0.0842|0.422|139.913|4
548|"7KOlJ92bu51cltsD9KU5I7"|"Migos"|"T-Shirt"|242407|"Culture"|2|"2017-04-07"|13|0.865|0.687|10|-3.744|0|0.217|0.242|0|0.158|0.486|139.023|4
549|"2NyrXRn4tancYPW6JwtTl2"|"Tee Grizzley"|"From The D To The A (feat. Lil Yachty)"|158684|"From The D To The A (feat. Lil Yachty)"|1|"2017-03-17"|1|0.851|0.625|10|-5.417|0|0.303|0.195|0|0.266|0.668|99.061|4
550|"1NMYfyq8eE4qUCj2SXvrJd"|"MadeinTYO"|"I Want (feat. 2 Chainz)"|233293|"You Are Forgiven"|3|"2016-08-19"|7|0.86|0.625|2|-6.922|1|0.105|0.179|0.000136|0.3|0.221|120.994|4
551|"6Q2FftbUG530lCtBI74bMH"|"A Boogie Wit da Hoodie"|"Drowning (feat. Kodak Black)"|209269|"Drowning (feat. Kodak Black)"|1|"2017-03-09"|1|0.839|0.81|5|-5.274|0|0.0568|0.501|0|0.117|0.814|129.014|4
552|"5J5PXmMdQ2nh1lZOal8KmK"|"Meek Mill"|"Litty (feat. Tory Lanez)"|280615|"DC4"|3|"2016-10-28"|14|0.592|0.701|10|-4.014|0|0.0858|0.0451|0|0.327|0.282|129.501|4
553|"3CbZJbqh43varroTwUlwSB"|"Lil Pump"|"D Rose"|135497|"D Rose"|1|"2017-06-09"|1|0.781|0.553|0|-4.277|1|0.0735|0.201|0.000233|0.383|0.308|121.968|4
554|"7uuBfgY1vBCalrQRyyQhqs"|"Rich Brian"|"Gospel"|173294|"Gospel"|1|"2017-05-12"|1|0.681|0.659|9|-6.405|1|0.268|0.000856|8.17e-06|0.11|0.225|156.004|4
555|"1ige00SoW8ezSQztVHPYil"|"Hopsin"|"The Purge"|203694|"The Purge"|1|"2017-09-22"|1|0.728|0.863|7|-7.577|1|0.296|0.221|0|0.129|0.581|148.026|4
556|"3IHZc2GclRu5nJpTqty7MY"|"Mike WiLL Made-It"|"Gucci On My (feat. 21 Savage, YG & Migos)"|274846|"Ransom 2"|4|"2017-03-24"|17|0.934|0.359|1|-5.133|1|0.23|0.173|8.11e-06|0.152|0.0886|140.004|4
557|"1KZ0Xo6Mmeprp1Sw5xCHYz"|"Rick Ross"|"Trap Trap Trap (feat. Young Thug & Wale)"|275720|"Rather You Than Me"|4|"2017-03-17"|14|0.729|0.838|8|-4.476|0|0.313|0.00612|0|0.0721|0.349|136.869|4
558|"1yxgsra98r3qAtxqiGZPiX"|"Travis Scott"|"BUTTERFLY EFFECT"|190677|"BUTTERFLY EFFECT"|1|"2017-05-18"|1|0.763|0.598|11|-6.865|1|0.0539|0.0714|0|0.112|0.182|140.987|4
559|"5hx4FpDZOnDVYlyoG3rMks"|"Lil Yachty"|"Peek A Boo"|246325|"Teenage Emotions"|3|"2017-05-26"|21|0.957|0.588|1|-6.984|1|0.295|0.0612|0|0.0962|0.298|127.055|4
560|"3kkObn08oHrNmCFHSNR0jD"|"Lil Pump"|"Flex Like Ouu"|108213|"Flex Like Ouu"|1|"2017-06-09"|1|0.858|0.435|6|-11.286|1|0.0661|0.189|0|0.0925|0.704|141.993|4
561|"4zGvb8hxGLB2jEPRFiRRqw"|"Childish Gambino"|"Bonfire"|192946|"Camp"|3|"2011-01-01"|13|0.508|0.763|1|-5.674|1|0.303|0.0627|0|0.347|0.275|161.59|4
562|"4nmDOocix49MvKFFWKaySQ"|"DMX"|"Comin' For Ya"|240226|"...And Then There Was X"|15|"1999-01-01"|18|0.582|0.951|0|-3.917|1|0.318|0.0526|0|0.33|0.522|91.351|4
563|"3MnbXlC1N7GdS9M8HzA6no"|"Kanye West"|"Facts (Charlie Heat Version)"|200733|"The Life Of Pablo"|18|"2016-06-10"|20|0.777|0.662|1|-3.761|0|0.143|0.0518|0|0.168|0.4|142.059|4
564|"52NmkyHsGsHGb1UX8fTkMg"|"Kanye West"|"I'm In It"|234853|"Yeezus"|6|"2013-06-18"|10|0.485|0.604|1|-4.591|1|0.345|0.141|0|0.0668|0.45|170.337|4
565|"722tgOgdIbNe3BEyLnejw4"|"Kanye West"|"Black Skinhead"|188013|"Yeezus"|2|"2013-06-18"|10|0.766|0.809|1|-6.123|1|0.279|0.0011|0|0.168|0.325|130.127|4
566|"2LYlOHvm7oAsCQIXQMjUgU"|"Fredo Santana"|"My Lil' Niggaz"|263279|"It's a Scary Site (Hosted by Trapaholics & DJ Victoriouz)"|4|"2012-09-20"|13|0.782|0.718|9|-9.362|1|0.235|0.00404|0|0.223|0.761|131.414|4
567|"28vvMQ1TkkOHjWudtvsGCk"|"Meek Mill"|"Chiraq"|256696|"Hood Billionaires"|8|"2015-06-06"|17|0.747|0.546|10|-9.227|0|0.435|0.0458|0|0.13|0.511|146.115|4
568|"6ccps4WlASrRe1qPHZ9tDt"|"Rondonumbanine"|"Play for Keeps (feat. La Capone)"|205480|"Rn4l"|7|"2013-10-31"|12|0.614|0.441|7|-12.707|1|0.393|0.122|0|0.161|0.612|72.236|4
