"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
225|"63ehhCuW7udU6NVfBQlpLJ"|"Viola Beach"|"Go Outside"|228053|"Viola Beach"|3|"2016-07-29"|9|0.674|0.802|2|-7.667|1|0.0348|0.0105|0|0.106|0.693|128.738|4
226|"1uzIF2ltPcDvduP8Pqa9pi"|"The Living End"|"Prisoner of Society"|231546|"The Living End"|1|"1998-10-12"|14|0.284|0.997|9|-3.572|1|0.121|0.000136|0|0.115|0.203|148.296|4
227|"3pTYRUFEzU21WMpqsULLwU"|"Young Divas"|"This Time I Know It's For Real"|234453|"Young Divas"|2|"2006-11-14"|13|0.588|0.859|7|-8.719|1|0.0411|0.00019|0.0224|0.452|0.854|125.013|4
228|"2G6ovzv7TOm8lZL1kQlYi8"|"TV Rock"|"Flaunt It - Radio Edit"|208960|"Flaunt It"|1|"2006-02-19"|4|0.926|0.673|9|-6.959|1|0.109|0.00549|6.1e-05|0.296|0.96|123.007|4
229|"0gsLWzySRe81KoY4LENNY4"|"Sneaky Sound System"|"UFO"|269200|"Sneaky Sound System"|3|"2006"|12|0.616|0.921|4|-4.514|0|0.0301|0.057|0.0016|0.853|0.76|131.95|4
230|"2mNKIuM4xmeTNwe02NOem8"|"Sneaky Sound System"|"Pictures"|196946|"Sneaky Sound System"|4|"2006"|12|0.788|0.914|4|-3.368|0|0.0384|0.0539|0.0159|0.0762|0.935|121.982|4
231|"0reKGVcWLVvl1FzjZ6TACy"|"Bodyrockers"|"I Like The Way - Radio Edit"|200053|"Bodyrockers"|2|"2005-01-01"|11|0.642|0.851|6|-3.638|1|0.0431|0.0248|0.0146|0.084|0.777|127.988|4
232|"5xiIASWW2OuSLGsSGSICAG"|"Rogue Traders"|"We're Coming Home"|201786|"Here Come The Drums"|8|"2005-10-23"|12|0.574|0.95|7|-5.118|1|0.101|0.0136|0|0.196|0.549|159.982|4
233|"3850dYVgOFIXJh5U4BFEWH"|"Madonna"|"Hung Up"|337733|"Confessions on a Dance Floor"|1|"2005-11-11"|12|0.649|0.647|9|-7.695|0|0.0452|0.0039|0.161|0.0686|0.405|125.02|4
234|"6Us7z8yyH17IZrBVPcUXfK"|"Nikki Webster"|"Strawberry Kisses 2017"|189125|"Strawberry Kisses 2017"|1|"2017-03-16"|1|0.667|0.884|4|-4.536|1|0.0503|0.0173|0|0.328|0.549|111.995|4
235|"2PJq8Fr5i2S0OkcmFsTC1P"|"Freestylers"|"Push Up"|279053|"Raw As F**k"|6|"2004-03-26"|13|0.844|0.779|0|-5.375|1|0.0572|0.0067|0.0064|0.0268|0.963|134.973|4
236|"7uSsHbBFFAnkRQR1rDwP3L"|"Spiderbait"|"Black Betty - Edit"|205973|"Tonight Alright"|3|"2004-03-29"|12|0.562|0.865|7|-6.476|0|0.0922|2.06e-05|0.591|0.219|0.35|124.047|4
237|"3tUcVY5vgYdMwMiUi0dqhe"|"Evermore"|"Running"|262213|"Real Life"|2|"2006-07-06"|12|0.395|0.717|6|-5.035|1|0.0314|0.00149|0.0015|0.0484|0.265|139.987|4
238|"75sZeN9hF82UhF2XayMdYR"|"PNAU"|"Baby"|165026|"PNAU"|4|"2008-04-21"|12|0.66|0.947|8|-2.328|0|0.0378|0.0442|1.24e-05|0.186|0.673|127.997|4
239|"4vqHz44pzFSfDNIE20QRBu"|"Ben Lee"|"Catch My Disease"|254106|"Awake Is the New Sleep"|4|"2005-02-22"|14|0.756|0.73|11|-5.292|1|0.032|0.0224|1.24e-05|0.139|0.917|115.977|4
240|"2goLsvvODILDzeeiT4dAoR"|"Cher"|"Believe"|239026|"Believe"|1|"1998"|10|0.652|0.917|6|-6.72|1|0.0548|0.0082|0|0.0509|0.459|132.975|4
241|"7uCQb1MoL0kC4nw6WsGk38"|"Thirsty Merc"|"20 Good Reasons"|229120|"Slideshows"|2|"2007-04-21"|12|0.419|0.663|1|-5.393|1|0.0355|0.0284|0|0.209|0.149|93.012|4
242|"6UEfyhyfhYQsyipxOd95Ie"|"Las Ketchup"|"The Ketchup Song (Aserejé) - Spanglish Version"|213973|"Hijas del Tomate"|1|"2002"|11|0.607|0.923|1|-6.777|1|0.0948|0.0193|1.1e-06|0.0924|0.868|184.819|4
243|"4mnTMsp8Cgf9TNiQMhH11L"|"Sandi Thom"|"I Wish I Was a Punk Rocker (with Flowers in My Hair)"|151640|"Smile...It Confuses People"|2|"2006-06-05"|10|0.7|0.465|4|-6.815|1|0.358|0.544|0|0.606|0.719|108.102|4
244|"6qWG7dpOSs5dfgJ7d35am5"|"Spiderbait"|"Calypso"|111293|"Ivy & The Big Apples"|5|"1996"|16|0.383|0.739|9|-6.841|1|0.0345|0.0034|0.218|0.1|0.306|92.879|3
245|"1837QAGeehDMaEE5nPSwuf"|"Twisted Measure"|"Uptown Funk"|276500|"Black & Red"|7|"2016-10-21"|10|0.79|0.612|10|-6.14|1|0.076|0.099|0|0.899|0.665|115.994|4
246|"2pMl9Sx4glsuk5ikZtFBtX"|"Lil Nas X"|"Old Town Road"|113005|"Old Town Road"|1|"2018-12-17"|1|0.909|0.517|1|-6.063|1|0.129|0.0365|1.73e-06|0.0949|0.471|136.012|4
247|"5o4yGlG0PfeVUa6ClIyOxq"|"Charli XCX"|"Boys"|162585|"Boys"|1|"2017-07-26"|1|0.867|0.545|2|-5.192|1|0.0625|0.0646|0.000289|0.0505|0.525|139.943|4
248|"4uv6taHcgwWHzNZJL8fkMR"|"Red Rum Club"|"Kids Addicted"|189574|"Kids Addicted"|1|"2019-09-20"|1|0.526|0.826|5|-6.466|1|0.0475|0.00253|1.71e-05|0.124|0.524|79.951|4
249|"5dKBaysNJtfpyNTRa5lqDb"|"Vampire Weekend"|"A-Punk"|137760|"Vampire Weekend"|3|"2008-01-27"|11|0.551|0.821|2|-4.489|1|0.0539|0.0102|0.0438|0.153|0.842|174.923|4
250|"7KaRWH8vcUjBiKxneOe7C5"|"Darude"|"Sandstorm - Radio Edit"|175800|"Sandstorm"|1|"2000"|3|0.532|0.988|11|-8.217|0|0.0498|0.196|0.98|0.0545|0.403|136.064|4
251|"0ir2oAMNqklGn60XP4Pgeu"|"Operator Please"|"Just A Song About Ping Pong"|138333|"Yes Yes Vindictive"|5|"2007-01-01"|12|0.446|0.807|9|-5.256|0|0.0789|0.00416|0.000102|0.203|0.619|136.303|4
252|"35MKhw2YBKApmD7fAnPERC"|"Galantis"|"Faith (with Dolly Parton) [feat. Mr. Probz]"|186804|"Faith (with Dolly Parton) [feat. Mr. Probz]"|1|"2019-10-25"|1|0.547|0.795|8|-3.721|1|0.0489|0.145|0|0.11|0.723|118.118|4
253|"0HtY7ILTZVSd4i44FuOrur"|"Dolly Parton"|"Jolene - Dumplin' Remix"|204049|"Dumplin' Original Motion Picture Soundtrack"|14|"2018-11-30"|23|0.712|0.861|1|-6.779|0|0.0428|0.0484|0.000694|0.0776|0.767|126.058|4
254|"0xtrdIuYySTco32PT5UZ2k"|"Eurythmics"|"Sweet Dreams (Are Made of This) - Remastered"|225653|"80s FITNESS!"|2|"2019-10-11"|42|0.713|0.664|8|-9.76|1|0.0419|0.272|3.44e-05|0.204|0.883|125.993|4
255|"07Tx168RSsUS1HqkDIOZbH"|"Cupid"|"Cupid Shuffle"|231360|"Time for a Change"|5|"2007-09-11"|12|0.785|0.582|5|-4.877|0|0.237|0.191|0|0.2|0.861|71.774|4
256|"6JLcz9UGiVxAmEZXlCucn5"|"V.I.C."|"Wobble"|321986|"Beast"|10|"2008"|19|0.855|0.746|3|-3.777|0|0.232|0.402|0|0.146|0.375|95.026|4
257|"1cOE0BB9ULU8MCSAs0bRBr"|"Sleeping With Sirens"|"F**K You"|213146|"Punk Goes Pop, Vol. 4"|5|"2011-11-21"|13|0.458|0.955|1|-3.415|0|0.0843|0.000995|0|0.214|0.533|136.017|4
258|"0P7lnn81aNwdv2kYWkCFLK"|"BACALL"|"Africa - Radio Version"|186160|"Africa"|1|"2016-05-27"|3|0.77|0.692|9|-5.594|1|0.0566|0.0127|0.000139|0.115|0.513|105.024|4
259|"0IzF2RW5WoYTFXcnLtxfjX"|"5 Seconds of Summer"|"San Francisco"|259305|"Sounds Good Feels Good (Deluxe)"|16|"2015-10-23"|17|0.374|0.847|6|-6.006|1|0.0401|0.00983|0|0.173|0.193|105.011|4
260|"3dS9E1EY3XvBbJleZpbpui"|"Airwave"|"Perth To San Diego"|509032|"Attraction EP"|2|"2019-02-11"|3|0.615|0.839|9|-7.763|1|0.0413|0.000697|0.875|0.0769|0.239|123.992|4
261|"6UMkbtU3WU5JkoB9nJZT6S"|"Alex Larsson"|"So Much Stress"|171373|"So Much Stress"|1|"2019-10-04"|1|0.662|0.58|5|-6.458|0|0.268|0.442|0|0.247|0.722|80.2|4
262|"4GrOH74dMgSM9wrPD1Czlc"|"Life in a Tree"|"FOMO"|221704|"FOMO"|1|"2019-04-12"|1|0.637|0.707|8|-6.973|1|0.0316|0.0657|2.39e-06|0.183|0.422|104.034|4
263|"2Pgn1DX2j0oxlcB59ZnhCk"|"Olivia King"|"Last Laugh"|173109|"D.I.Y."|2|"2019-06-28"|10|0.473|0.66|7|-6.368|1|0.308|0.0884|0|0.123|0.561|90.07|4
264|"41Utj4eqihfdp4vuyOj3Zz"|"Olivia King"|"Independent Woman"|207945|"Independent Woman"|1|"2017-07-01"|1|0.68|0.458|1|-8.056|0|0.0886|0.0261|0.000514|0.396|0.546|145.994|4
265|"6g8n764Kp0MbUbbxuxPXjB"|"Silver Warehouse"|"Games"|217548|"Games"|1|"2019-10-05"|1|0.814|0.577|5|-8.227|0|0.04|0.0819|7.96e-05|0.0528|0.701|111.999|4
266|"2dgrDGAgqmV0bPKKz7sWld"|"Julian Daniel"|"Lemontree"|164046|"Lemontree"|1|"2019-08-23"|1|0.794|0.827|8|-5.249|1|0.117|0.0878|0.000215|0.109|0.331|111.972|4
267|"5DunYoHkm6T4ADtOLHG33Q"|"Andrew Samuel"|"Enmore Road"|204000|"Enmore Road"|1|"2019-04-24"|1|0.447|0.665|11|-6.826|0|0.0393|0.00016|0.015|0.112|0.393|165.089|4
268|"5m3KNt6TceamRzWqaD0GMj"|"The Faceplants"|"Devil in a White Dress"|266706|"Animalistic"|6|"2018-07-27"|9|0.555|0.958|2|-5.253|0|0.0485|0.000882|0|0.142|0.753|142.007|4
269|"2pNUEF8hA3oxxJBSOQXb7e"|"TrueHeights"|"Stay"|232176|"TH15"|1|"2015-09-18"|6|0.503|0.937|3|-2.3|0|0.0698|0.0141|0|0.148|0.283|134.95|4
270|"5wre6qeBVJ0Xy4kHc0uVXL"|"Royal Oak"|"All the Things You Said (That You Had Ever Wanted)"|235312|"All the Things You Said (That You Had Ever Wanted)"|1|"2019-10-03"|1|0.517|0.635|8|-6.461|1|0.0294|0.00445|0|0.151|0.611|84.026|4
271|"26FWAnImxiZV5fcPfyyZAb"|"Royal Oak"|"All Comes Back to You"|218560|"Pretend"|3|"2018-07-20"|5|0.719|0.724|0|-5.109|1|0.0293|0.0623|0|0.0374|0.656|92.976|4
272|"5enwlTOUsHgEYtlUd5d4CW"|"Mt. Cleverest"|"That Girl"|193204|"That Girl"|1|"2017-05-19"|1|0.487|0.911|4|-6.631|0|0.0658|0.000395|3.7e-06|0.198|0.812|170.084|4
273|"29MOOOmMRPeWyPwKQFoF5t"|"Sam Smith"|"I Feel Love"|254453|"I Feel Love"|1|"2019-11-01"|1|0.719|0.708|0|-7.418|1|0.0417|0.00645|0.201|0.064|0.256|126.015|4
274|"1oTo3ijRbaDAtrjJrGAPSw"|"blink-182"|"I Miss You"|227240|"blink-182"|3|"2003-01-01"|15|0.664|0.781|11|-6.547|1|0.0339|0.00103|5.33e-06|0.0867|0.593|110.0|4
275|"5qmq61DAAOUaW8AUo8xKhh"|"Lizzo"|"Truth Hurts"|173325|"Cuz I Love You (Deluxe)"|13|"2019-05-03"|14|0.715|0.624|4|-3.046|0|0.114|0.11|0|0.123|0.412|158.087|4
276|"3m043Dsw6uH9TwkzBCMBYT"|"Faulkner"|"Hot Streak"|169240|"PARIAHS"|2|"2018-02-09"|10|0.604|0.805|11|-4.536|0|0.0356|0.00261|4.43e-05|0.052|0.764|74.013|4
277|"6mSieFsR22ke3EmX5D5PWw"|"Matt Sperrazza"|"Pittsburgh"|232021|"Pittsburgh"|1|"2019-11-08"|1|0.585|0.185|0|-15.915|1|0.0448|0.714|0|0.118|0.27|83.022|4
278|"0zvREiU9SlLnOoURjZw9rt"|"The Cast of RuPaul's Drag Race UK"|"Break Up Bye Bye - Filth Harmony Version"|149890|"Break Up Bye Bye (Filth Harmony Version)"|1|"2019-10-31"|1|0.77|0.783|11|-4.346|1|0.107|0.0319|0|0.0995|0.882|142.942|4
279|"4USOnl8F2U8q7KV7S1y6Ho"|"Half Past Seven"|"Night on Fire"|223380|"Night on Fire"|1|"2019-11-27"|1|0.596|0.954|11|-3.034|0|0.0515|0.115|5.42e-06|0.106|0.548|106.501|4
280|"6v3KW9xbzN5yKLt9YKDYA2"|"Shawn Mendes"|"Señorita"|190799|"Shawn Mendes (Deluxe)"|1|"2019-06-19"|16|0.759|0.548|9|-6.049|0|0.029|0.0392|0|0.0828|0.749|116.967|4
281|"2YNfT6D6t3o1vv8RiuHZ0L"|"Sweet Fever"|"Escapin' the Grind"|203466|"Ale Lounge"|1|"2019-10-18"|4|0.69|0.727|8|-5.978|1|0.0355|0.494|0|0.0547|0.752|119.956|4
282|"5g3rL93FXCoTZwP2zr9RE5"|"DJ Ötzi"|"Hey Baby"|220706|"Simply The Best"|4|"2012-01-01"|15|0.627|0.908|6|-5.369|0|0.0401|0.0454|0|0.329|0.781|134.985|4
283|"2LM4YvDC0Xj6fuZKr05Dih"|"Blake G and the Expertise"|"20 Bucks"|165192|"20 Bucks"|1|"2019-12-06"|1|0.669|0.823|8|-4.769|1|0.308|0.145|0|0.134|0.86|159.971|4
284|"3VTzDw1BNu9QEX9AT9dr2U"|"Swt Valli Hi"|"Threats"|237436|"Threats"|1|"2019-10-18"|1|0.786|0.325|1|-9.674|1|0.0515|0.00801|0.000125|0.178|0.144|113.981|4
285|"2RexMVjpaxZzPrXZwDv2sj"|"Art vs Science"|"Parlez Vous Francais"|213453|"Art vs Science"|2|"2009-01-01"|5|0.648|0.898|0|-4.445|0|0.142|0.000377|1.28e-06|0.359|0.842|131.998|4
286|"7fG22bvpAT44rkKgYDLmFK"|"Yolanda Be Cool"|"We No Speak Americano - Radio Edit"|157986|"We No Speak Americano"|1|"2010-05-31"|5|0.905|0.783|3|-5.056|0|0.0498|0.0566|0.0472|0.154|0.725|125.019|4
287|"0TT7wJiEYD5GAeJfSR1ETX"|"Salt-N-Pepa"|"Push It"|272133|"Hot, Cool & Vicious"|1|"1986-01-01"|9|0.926|0.6|7|-12.485|1|0.0883|0.00684|0.00187|0.0901|0.97|127.247|4
288|"0nzsxcMmkFwfLB8IJ6Ok9g"|"Todrick Hall"|"Nails, Hair, Hips, Heels"|236190|"Haus Party, Pt. 1"|6|"2019-05-23"|7|0.935|0.611|1|-8.689|1|0.133|0.348|6.9e-06|0.0825|0.785|126.008|4
289|"5H7CwzYZ60e7w69tX4ivQN"|"Ed Sheeran"|"Shape of You - Galantis Remix"|195988|"Shape of You (Galantis Remix)"|1|"2017-02-10"|1|0.838|0.765|1|-2.332|0|0.0462|0.0514|0.00021|0.0297|0.905|100.021|4
290|"11AlcxKN4quMuXeiGwGRdJ"|"SharaX"|"I'm Blue - Undertronic Remix"|276000|"I'm Blue [(feat. Sans, Cider, Chronos & Zephyr) [Undertronic Remix]]"|1|"2016-06-23"|1|0.61|0.945|0|-6.627|1|0.0359|0.00218|0.936|0.142|0.724|139.976|4
291|"3lJd5Dc3m8OsaF2yzKHUEk"|"Robbie Hutton"|"Too Late"|235781|"Too Late"|1|"2019-10-11"|1|0.61|0.722|6|-4.62|0|0.0327|0.0367|0|0.17|0.17|123.032|4
292|"3ezXrXp5mqwWgEyOZCUMqI"|"Midnight at 6"|"Driving Through the Night"|189231|"Driving Through the Night"|1|"2020-01-10"|1|0.478|0.813|0|-5.998|1|0.0286|0.000549|0.0306|0.128|0.607|147.898|4
293|"3CMVjlbvNJMHDfYPX7xCpi"|"Björk"|"It's Oh So Quiet"|218733|"Post"|4|"1995-06-13"|11|0.461|0.129|3|-14.189|1|0.0565|0.652|0|0.07|0.246|129.19|4
294|"5kyNpLuW9B7yJ9MT80nzgv"|"Krysten Simone"|"All Mine"|213537|"All Mine"|1|"2020-01-24"|1|0.741|0.678|1|-6.715|0|0.0547|0.0397|0|0.166|0.824|95.951|4
295|"6b5ZMhB0vz4nv4NIBaiYnf"|"Brenton Wood"|"The Oogum Boogum Song"|154853|"Love, Simon (Original Motion Picture Soundtrack)"|7|"2018-03-16"|13|0.886|0.575|7|-7.255|1|0.0449|0.752|0|0.127|0.841|112.65|4
296|"3wanEZhNzARPq9l2yjtOKp"|"Mitch Tambo"|"Together"|177272|"Together"|1|"2020-01-17"|1|0.479|0.708|7|-6.252|1|0.0864|0.296|0|0.0799|0.249|175.795|4
297|"1oFiPGBafH9Woo9AMwgBSl"|"Chaka Khan"|"I'm Every Woman"|249600|"Chaka"|1|"1978-10-13"|10|0.603|0.886|0|-7.301|0|0.0465|0.0418|0.000171|0.295|0.727|114.045|4
298|"4YnAKHP8pUPeaOov12tljh"|"DJ Aligator"|"The Whistle Song"|223800|"Payback Time"|1|"2000-10-09"|14|0.834|0.913|11|-7.28|0|0.0354|0.00144|0.00466|0.108|0.903|139.982|4
299|"4gIyQ374qO8nTttl6AuOeR"|"Luke Million"|"Arnold"|249020|"Arnold / Sun Splash"|1|"2011-06-18"|2|0.89|0.963|11|-1.941|0|0.0789|0.323|0.11|0.367|0.96|109.372|4
300|"32G0h9eJinZuDu89USLU2V"|"Bluejuice"|"Broken Leg"|192946|"Head of The Hawk"|3|"2009-01-01"|11|0.537|0.828|2|-3.897|1|0.0547|0.11|0|0.379|0.612|142.973|4
301|"1pHP4JeQV9wDx87D6qH9hD"|"OK Go"|"Here It Goes Again"|179813|"Oh No"|3|"2005-01-01"|14|0.537|0.882|0|-2.306|1|0.0403|0.000342|9.06e-05|0.12|0.81|145.729|4
302|"2BOqDYLOJBiMOXShCV1neZ"|"Calum Scott"|"Dancing On My Own"|260285|"Only Human (Deluxe)"|7|"2018-03-09"|14|0.681|0.174|1|-8.745|1|0.0315|0.837|3.35e-05|0.0983|0.231|112.672|4
303|"4wcsOZOJ6ylvUpYmdQALUI"|"Charlie Moss"|"Scared To Be Lonely"|217168|"Scared To Be Lonely"|1|"2020-01-31"|1|0.58|0.617|1|-11.035|1|0.0306|0.0151|0.00135|0.0947|0.309|113.008|4
304|"2kJu14V7hbZw3I4K8L8SXb"|"Lady Gaga"|"Stupid Love"|193530|"Stupid Love"|1|"2020-02-28"|1|0.676|0.815|8|-4.294|1|0.0625|0.00146|0.00041|0.275|0.796|117.973|4
305|"5jzX4dWVQeBTtfBaXnMRt5"|"3OH!3"|"DONTTRUSTME"|192573|"WANT"|3|"2008-07-07"|12|0.791|0.713|5|-3.742|0|0.254|0.0163|0|0.189|0.514|130.012|4
306|"5WDVFPBB65NvKgYL3EhtTA"|"Ian Fontova"|"Step on the Coin"|253617|"Foras"|7|"2019-09-09"|8|0.392|0.699|4|-10.6|0|0.0472|0.651|0.128|0.151|0.65|72.521|4
307|"5YWwkdQpBaf46W401LtySS"|"Iris Hill"|"Boy I Love You"|168607|"Cutting Corners"|1|"2019-12-19"|5|0.506|0.871|11|-3.481|1|0.0494|0.00256|1.5e-05|0.365|0.512|134.996|4
308|"74mxqLVdXaHAiu1TEueWCi"|"OneRepublic"|"I Lived - Arty Remix"|270493|"Graduation Songs"|1|"2019-08-30"|21|0.427|0.688|9|-8.063|1|0.0442|0.0657|1.25e-06|0.171|0.161|127.921|4
309|"0dgYaiBY9bENjiURyiEZ3N"|"Jacob Browne"|"Man in the Sky"|201437|"Man in the Sky"|1|"2020-03-06"|1|0.639|0.596|7|-8.491|1|0.037|0.00164|4.45e-06|0.361|0.112|124.011|4
310|"6Z4vonpOado2slZz4XFf0P"|"Hooligan Hefs"|"No Effect"|200960|"No Effect"|1|"2019-05-21"|1|0.942|0.788|1|-3.921|1|0.102|0.509|0.000323|0.12|0.292|139.987|4
311|"7j91Me4PB3CLhuL4PKH9G8"|"MIKA"|"We Are Golden"|238040|"The Boy Who Knew Too Much"|1|"2009-01-01"|30|0.544|0.86|0|-5.181|1|0.0678|0.00484|0.122|0.109|0.398|123.02|4
312|"20GNVIllZWk2vF8p6Cz7uP"|"RuPaul"|"Born Naked (feat. Clairy Browne)"|203253|"Born Naked"|10|"2014-02-24"|10|0.634|0.86|4|-3.55|1|0.206|0.0207|0|0.464|0.648|141.857|4
313|"3sFCrYlKCEnrTRfXEafPai"|"Alex Adair"|"Heaven"|177320|"Heaven"|1|"2015-08-07"|1|0.55|0.925|0|-4.573|1|0.0882|0.0352|0.000179|0.29|0.358|121.823|4
314|"1CUVN2kn7mW5FjkqXTR2W1"|"Jonas Blue"|"Perfect Strangers"|196613|"Perfect Strangers"|1|"2016-06-03"|1|0.742|0.819|1|-5.307|1|0.0487|0.372|0|0.277|0.709|117.986|4
315|"2mCF8L0brIs88eH6Kf2h9p"|"Jonas Blue"|"Fast Car"|212424|"Fast Car"|1|"2015-12-04"|1|0.644|0.57|9|-6.994|1|0.052|0.484|0|0.299|0.527|113.945|4
316|"3RjYgB5vFhU09fjVxMJESN"|"Bag Raiders"|"Shooting Stars"|227026|"Shooting Stars"|1|"2009-01-01"|3|0.664|0.717|11|-5.699|1|0.0391|0.0528|0.000348|0.138|0.555|124.989|4
317|"6fPKKB6urCEXl4s7lCd2hF"|"KDA"|"Turn The Music Louder (Rumble) - Radio Edit"|201455|"Turn The Music Louder (Rumble) [Radio Edit]"|1|"2015-09-30"|1|0.766|0.786|5|-5.797|0|0.0828|0.0737|0|0.0765|0.667|122.984|4
318|"4DfF4g9549dBiqpk63lEO8"|"Angelika Vee"|"Coco Jamboo - Calippo Remix Edit"|200163|"Coco Jamboo"|2|"2017-06-02"|2|0.762|0.867|11|-4.51|0|0.117|0.105|0.039|0.183|0.352|121.998|4
319|"0VjIjW4GlUZAMYd2vXMi3b"|"The Weeknd"|"Blinding Lights"|200040|"After Hours"|9|"2020-03-20"|14|0.514|0.73|1|-5.934|1|0.0598|0.00146|9.54e-05|0.0897|0.334|171.005|4
320|"6egrLdWTzjjO04GhErSNMI"|"Julius Beat"|"Ain - Radio Edit"|161268|"Ain"|2|"2020-04-20"|2|0.655|0.821|5|-6.173|0|0.0423|0.000219|0.9|0.14|0.269|124.986|4
321|"3XC7jqT27zQWdesY2rbwMf"|"The Potbelleez"|"Don't Hold Back"|215041|"The Potbelleez"|3|"2016-06-03"|13|0.646|0.811|6|-4.694|1|0.0526|0.00175|3.78e-05|0.103|0.311|127.951|4
322|"6s9iK4Hf5nLhdDMCnkDV3T"|"Electric Six"|"Gay Bar"|140906|"Fire"|8|"2003-05-19"|13|0.4|0.975|7|-5.237|1|0.0987|0.000114|0.000624|0.152|0.32|171.963|4
323|"4pkZNPC6yeMnQABwkTmsR6"|"Sam Sparro"|"Black & Gold - Radio Edit"|210360|"Fame - OST"|10|"2009-01-01"|19|0.551|0.794|4|-4.863|0|0.104|0.00119|0|0.112|0.334|135.947|4
324|"1e9oZCCiX42nJl0AcqriVo"|"Harry Styles"|"Watermelon Sugar"|174000|"Watermelon Sugar"|1|"2019-11-17"|2|0.548|0.816|0|-4.209|1|0.0465|0.122|0|0.335|0.557|95.39|4
325|"7r6xGsyES2DTacyP6O585i"|"Gaten Matarazzo"|"Never Ending Story"|125480|"Stranger Things: Soundtrack from the Netflix Original Series, Season 3"|16|"2019-07-05"|16|0.438|0.489|0|-11.568|1|0.0465|0.0103|1.22e-05|0.442|0.182|136.077|3
326|"2tZWKgDClGMoxqiU5FxYI0"|"Lizzo"|"Stayin' Alive (from Happy Death Day 2U)"|197428|"Stayin' Alive (from Happy Death Day 2U)"|1|"2019-01-02"|1|0.634|0.964|1|-1.108|1|0.0469|0.0195|0|0.188|0.917|111.139|4
327|"3DWwOALWYnLeTVAP3zv4jj"|"The Baseballs"|"Don't Worry Be Happy"|227198|"Don't Worry Be Happy"|1|"2020-07-17"|1|0.586|0.893|6|-3.361|0|0.0751|0.488|1.07e-05|0.211|0.793|89.956|4
328|"0mJ35OaQMtOxmFhH0owTxS"|"Ben Folds"|"2020"|143977|"2020"|1|"2020-06-26"|1|0.526|0.28|0|-9.286|1|0.0512|0.938|1.55e-06|0.107|0.346|130.252|4
329|"4oOHaIWe4IiO6vDvMjKwji"|"The Lost Fingers"|"Come out and Play"|234320|"VS. 3"|2|"2020-07-17"|2|0.725|0.679|11|-5.646|1|0.0431|0.0417|1.13e-06|0.0976|0.533|141.947|4
330|"52QxcCfISs0w3hsZfy8QyL"|"BACALL"|"Africa - BACALL Remix"|258693|"Africa"|3|"2016-05-27"|3|0.719|0.701|9|-6.157|1|0.0314|0.00327|0.000881|0.109|0.333|104.968|4
331|"6FYXjruelan92VWvM30b8Q"|"Scott Bradlee's Postmodern Jukebox"|"Africa"|210428|"Blue Mirror"|2|"2018-09-20"|9|0.51|0.691|2|-5.586|1|0.0311|0.473|0.000375|0.102|0.784|105.041|4
332|"4n8JDuLWUnkn1huTL0Y0KC"|"Handsome Dancer"|"Coincidance"|144230|"Coincidance"|1|"2017-04-11"|1|0.931|0.608|7|-8.326|1|0.232|0.0309|4.22e-05|0.0497|0.831|129.981|4
333|"1hDbjJBzotpdZT6QPpLZXA"|"Remix Kingz"|"Pretty Girl (Tik Tok Dance Challenge) [EDM Remix]"|187500|"Pretty Girl (Tik Tok Dance Challenge) [EDM Remix]"|1|"2020-02-19"|1|0.638|0.893|11|-0.666|1|0.0307|0.00516|0.00146|0.0683|0.694|128.044|4
334|"553ADyp5tQgJf6BFSxHGIu"|"Kylie Minogue"|"Say Something"|212546|"Say Something"|1|"2020-07-24"|1|0.635|0.845|0|-4.816|0|0.0525|0.027|0.0128|0.135|0.463|107.013|4
335|"5CWGRrNRxRo0KXhMJuMm1S"|"Stace Cadet"|"Energy"|208550|"Energy"|1|"2020-04-24"|1|0.704|0.822|5|-5.142|0|0.0366|0.000341|0.714|0.28|0.442|125.003|4
336|"0pk1hxhJLBSZZ5RKBhcwOa"|"Dua Lipa"|"Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix]"|250280|"Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix]"|1|"2020-08-13"|1|0.808|0.655|11|-7.34|0|0.139|0.0373|0|0.208|0.56|116.029|4
337|"5ow0sNF1zSqp71Ix5jEXWU"|"Jubël"|"Dancing in the Moonlight (feat. NEIMY)"|164009|"Dancing in the Moonlight (feat. NEIMY)"|1|"2018-06-22"|1|0.659|0.617|11|-5.862|0|0.0649|0.27|0|0.187|0.187|119.858|4
338|"5TmFTHZp7HjBXjjsFvCY6h"|"Alex Gaudino"|"Destination Calabria - Radio Edit"|223111|"Destination Calabria"|1|"2007-02-19"|12|0.627|0.954|2|-4.804|1|0.0425|0.0015|0.000814|0.292|0.312|128.016|4
339|"1n7omixiROWs5q6xpWiQuL"|"Benny Benassi"|"Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz"|285570|"Hypnotica (Benny Benassi Presents The Biz)"|1|"2003-05-23"|14|0.793|0.698|11|-3.626|1|0.104|0.163|0.145|0.0745|0.339|130.017|4
