"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
469|"6iMoJ3UdrO2ZjzzcaN8Eom"|"Sigala"|"Somebody"|238666|"Brighter Days"|7|"2018-09-28"|16|0.679|0.849|0|-3.841|1|0.0649|0.0916|0|0.121|0.683|100.095|4
470|"0mA7zotmg2ZFMRALljdZsS"|"Tones And I"|"Cloudy Day"|185303|"Cloudy Day"|1|"2021-06-10"|3|0.705|0.776|4|-6.096|1|0.0445|0.0643|2.81e-06|0.0246|0.366|116.011|4
471|"3wpLkju0bJy89kjgdRys0j"|"Earth, Wind & Fire"|"September"|215080|"The Essential Earth, Wind & Fire"|14|"2014-03-25"|35|0.694|0.831|9|-7.288|1|0.0301|0.165|0.000892|0.25|0.98|125.901|4
472|"0NLnKsmyijaSUEBHO23pNY"|"Alphabeat"|"10.000 Nights (Intl. Version)"|264413|"This Is Alphabeat"|3|"2008-01-01"|22|0.551|0.895|11|-3.395|0|0.0347|0.00161|0|0.137|0.485|140.0|4
473|"01k24g94i1JvkFLQmVEdCd"|"Years & Years"|"If You're Over Me"|189000|"If You're Over Me"|1|"2018-05-10"|1|0.647|0.853|8|-4.516|1|0.0904|0.0615|0|0.062|0.618|103.846|4
474|"3205YaV6srWWF1WmebkLdA"|"Dagny"|"Love You Like That"|177946|"Love You Like That"|1|"2017-10-13"|1|0.617|0.703|8|-5.926|1|0.0472|0.00486|9.83e-06|0.136|0.222|93.987|4
475|"5uzNa0SBGOe5pPnstWHMCt"|"Dexys Midnight Runners"|"Come On Eileen"|273720|"Too Rye Ay (Deluxe Edition)"|10|"1982-08"|36|0.466|0.615|0|-9.102|1|0.0492|0.413|0|0.343|0.812|108.016|4
476|"1oLSje4Ot5qRUq8FqYeXOl"|"Sigrid"|"Don’t Feel Like Crying"|157010|"Don't Feel Like Crying"|1|"2019-01-17"|1|0.749|0.814|5|-3.769|0|0.0404|0.156|0|0.0673|0.715|119.964|4
477|"6KIHllWoyAseCz1mrRuJ49"|"Somaya"|"Admit It (You're Feeling It Too)"|166465|"Admit It (You're Feeling It Too)"|1|"2022-02-17"|1|0.58|0.701|9|-10.608|1|0.0391|0.442|0.000213|0.155|0.527|120.101|4
478|"3Fzlg5r1IjhLk2qRw667od"|"Toploader"|"Dancing in the Moonlight"|232693|"Onka's Big Moka"|2|"2000"|12|0.632|0.856|10|-3.463|1|0.0348|0.0624|0|0.347|0.867|119.397|4
479|"4YkQnt0L3Zz8brw3Z9WElf"|"Walk Off the Earth"|"Home Alone"|177263|"Home Alone"|1|"2019-09-27"|1|0.532|0.707|11|-7.291|1|0.0461|0.305|2.11e-06|0.374|0.602|157.845|1
480|"5IKLwqBQG6KU6MP2zP80Nu"|"Sister Sledge"|"We Are Family - 1995 Remaster"|216733|"We Are Family (1995 Remaster)"|5|"1979-02-15"|12|0.784|0.893|7|-5.153|0|0.0923|0.3|1.57e-05|0.272|0.819|118.738|4
481|"4evmHXcjt3bTUHD1cvny97"|"Ed Sheeran"|"Beautiful People (feat. Khalid)"|197866|"Beautiful People (feat. Khalid)"|1|"2019-06-28"|1|0.64|0.648|5|-8.113|0|0.187|0.124|0|0.0802|0.548|92.977|4
482|"5PyRffCCs2KPPL5LFDGEs5"|"Kodaline"|"Head Held High"|214880|"Head Held High"|1|"2018-08-24"|1|0.527|0.941|6|-3.376|1|0.0551|0.00818|2.37e-06|0.397|0.44|94.056|4
483|"37Q5anxoGWYdRsyeXkkNoI"|"Belinda Carlisle"|"Heaven Is a Place On Earth"|246520|"Greatest Vol.1 - Belinda Carlisle"|1|"1987"|12|0.64|0.852|1|-8.119|0|0.0345|0.0243|1.82e-06|0.0497|0.793|122.902|4
484|"2i16GU60FIhw9k5Wix4TMB"|"Stefan Tosovic"|"Tell Me"|189913|"Tell Me"|1|"2022-02-04"|1|0.786|0.578|0|-12.329|1|0.148|0.169|0|0.0982|0.63|114.975|4
485|"1pfgsjmxVZhoZpeDx6POKv"|"Galantis"|"Bones (feat. OneRepublic)"|205792|"Bones (feat. OneRepublic)"|1|"2019-01-31"|1|0.658|0.804|0|-5.735|1|0.0377|0.00463|0|0.178|0.508|120.047|4
486|"1yEP2QUmAWtE1PTUFfNqFS"|"Urban Cone"|"Pumping Up Clouds"|176179|"Pumping Up Clouds"|1|"2017-07-07"|1|0.791|0.779|7|-3.796|1|0.0409|0.0174|7.65e-05|0.222|0.845|135.059|4
487|"6sQ41j7G8kyhirJxBoI6gs"|"Vengaboys"|"Shalala Lala"|214819|"Greatest Hits!"|7|"2000"|16|0.75|0.902|2|-5.803|1|0.0328|0.0494|0.00369|0.04|0.973|124.017|4
488|"3n2gA5TniaGUbonCfnUpYf"|"Franko Gonzo"|"Planet"|197475|"Planet"|1|"2022-03-16"|1|0.488|0.72|7|-5.582|1|0.0448|0.00179|1.23e-05|0.351|0.227|102.906|4
489|"3WKBNbYx32xlJQ0puFCnAJ"|"Rhys"|"Too Good To Be True"|201173|"Too Good To Be True"|1|"2017-09-22"|1|0.669|0.656|0|-7.1|1|0.112|0.0991|0|0.268|0.592|102.062|4
490|"6kCJMxv445L2okuTiou1fR"|"Billy Joel"|"Tell Her About It"|229200|"An Innocent Man"|5|"1983-08-08"|10|0.565|0.894|8|-5.241|1|0.175|0.00777|0|0.49|0.737|182.262|4
491|"3VKDOXkmTHt4Xa78U4dbDp"|"Loote"|"Back Together"|183280|"Back Together"|1|"2018-09-21"|1|0.769|0.569|7|-5.615|1|0.191|0.255|0|0.0964|0.485|110.032|4
492|"0VF9jhGJ0OeLsaexfWCkW7"|"Spirit of the Bear"|"Wires"|233186|"Wires"|1|"2022-03-02"|1|0.585|0.754|1|-6.158|1|0.0358|0.0591|2.85e-05|0.697|0.63|103.972|4
493|"0SCQFKEXoKZTD6d46GCIVB"|"7th & Hope"|"Colors"|202434|"Colors"|1|"2020-08-21"|1|0.647|0.725|7|-5.765|1|0.049|0.00476|0.000338|0.151|0.356|115.01|4
494|"21ixeD8mGouF993kgb4MER"|"S Club 7"|"S Club Party"|210466|"S Club"|4|"1999-01-01"|11|0.638|0.879|6|-6.534|0|0.0425|0.0697|0|0.414|0.778|101.999|4
495|"6S4rxhzx2kL8DHUGkVp1RK"|"The Waked"|"All For You"|207974|"All For You"|1|"2019-04-19"|1|0.616|0.843|0|-5.201|0|0.0596|0.0542|0|0.115|0.335|109.974|4
496|"6Jf8Y84YSdqeJfEPDJFEZu"|"John Lundvik"|"Too Late For Love"|178133|"Too Late For Love"|1|"2019-02-23"|1|0.401|0.746|0|-4.155|1|0.0734|0.197|0|0.0657|0.417|104.252|4
497|"4HImpc812W2CgT8M0eWD09"|"shades."|"high."|176617|"high."|1|"2019-08-09"|1|0.633|0.784|2|-6.841|1|0.0534|0.0128|5.51e-06|0.0289|0.332|102.009|4
498|"2AlVWg58iy4Cx6KqD0XYu2"|"Boyzone"|"Picture Of You"|206040|"A Different Beat"|1|"1996-10-28"|15|0.768|0.919|0|-6.066|1|0.0416|0.109|1.14e-06|0.366|0.862|116.649|4
499|"7x8sxMcoMdzvgiPERHcqen"|"Andrelli"|"Always You"|192986|"Always You"|1|"2017-11-03"|1|0.586|0.749|4|-4.101|0|0.0315|0.0448|0|0.172|0.365|149.869|4
500|"3acriFyHOVFW8heimUC0IW"|"Shania Twain"|"That Don't Impress Me Much"|238706|"Come On Over"|13|"1997"|16|0.74|0.866|10|-4.948|0|0.0506|0.153|0|0.152|0.964|124.998|5
501|"2ntTfXxuIi3jlePOKSz26N"|"Ella Henderson"|"Risk It All"|178064|"Risk It All"|1|"2021-08-20"|1|0.706|0.914|5|-5.668|0|0.0615|0.19|0|0.0886|0.299|124.03|4
502|"0mrU1w2UMIZnR2I6oguwGz"|"Five"|"Keep On Movin'"|197400|"Invincible"|2|"1999-11-08"|22|0.742|0.854|7|-7.794|1|0.0332|0.0345|0|0.0689|0.962|135.015|4
503|"38zwkK6TtTjIW9tpYBfZ3D"|"George Ezra"|"Paradise"|222044|"Staying at Tamara's"|5|"2018-03-23"|11|0.642|0.881|11|-3.537|1|0.0393|0.209|0|0.21|0.913|138.03|4
504|"5nRwc9fPDqd7Ta3cQBbonP"|"7th & Hope"|"Hello"|162941|"Hello"|1|"2019-12-17"|1|0.71|0.791|10|-7.515|0|0.0816|0.0196|0.0425|0.118|0.715|101.935|4
505|"0Cc43BKd3C39nBCRnJiNhz"|"Ayra Starr"|"Bridgertn"|201920|"19 & Dangerous"|10|"2021-08-06"|11|0.763|0.762|0|-6.458|1|0.108|0.26|4.73e-05|0.187|0.75|144.006|4
506|"4c2W3VKsOFoIg2SFaO6DY5"|"Rita Ora"|"Your Song"|180757|"Your Song"|1|"2017-05-25"|1|0.855|0.624|1|-4.093|1|0.0488|0.158|0|0.0513|0.962|117.959|4
507|"3WWxgARaLzJ8cILPCVPyR6"|"Vengaboys"|"We’re Going to Ibiza!"|217539|"We're Going to Ibiza!"|1|"1998"|2|0.786|0.876|1|-4.899|1|0.0362|0.0114|0.000784|0.0796|0.966|103.983|4
508|"083Qf6hn6sFL6xiOHlZUyn"|"Jess Glynne"|"I'll Be There"|193923|"I'll Be There"|1|"2018-05-03"|1|0.623|0.851|7|-3.111|1|0.0409|0.0228|0|0.12|0.4|100.063|4
509|"2QOB5UiRKggr2j9uMD3GYK"|"Jon Batiste"|"FREEDOM"|178289|"WE ARE"|10|"2021-03-19"|13|0.873|0.651|1|-4.179|1|0.0374|0.0251|0.000107|0.213|0.828|115.002|4
510|"022KUgS0Q5c3MTePafMLai"|"Blake Rose"|"Best of Me"|213123|"Best of Me"|1|"2019-04-19"|1|0.476|0.776|7|-6.95|1|0.173|0.00155|0|0.464|0.247|139.969|4
511|"0vC2zi6KNymGogaCiGfY5D"|"Tape Machines"|"Call On Me"|199547|"Call On Me"|1|"2018-05-11"|2|0.617|0.821|1|-4.536|1|0.0281|0.00182|5.47e-06|0.0949|0.52|95.058|4
512|"7dLOOzJGQnsgqFcflWiEcZ"|"Hogland"|"Only You"|182608|"Only You"|1|"2019-11-15"|1|0.565|0.732|8|-4.354|1|0.0716|0.193|0|0.0948|0.265|114.901|4
513|"6zTKuNMEU3svBn65L6u88M"|"Jesper Jenset"|"Bad Vibrations"|199379|"Bad Vibrations"|1|"2018-09-21"|1|0.768|0.589|8|-8.991|0|0.0403|0.00417|2.67e-05|0.136|0.757|97.979|4
514|"4GV5sSkmlS3BQutuSIqZkV"|"Robinson"|"Medicine"|225587|"Medicine"|1|"2018-09-07"|1|0.529|0.817|9|-4.05|0|0.052|0.134|0|0.0905|0.299|77.053|4
515|"5CLGzJsGqhCEECcpnFQA8x"|"Rudimental"|"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"|210772|"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"|1|"2018-01-19"|1|0.653|0.809|0|-4.057|1|0.0474|0.194|0|0.165|0.55|92.213|4
516|"0b8PKDeFc2T5u9cRbLLv2r"|"Vengaboys"|"We’re Going to Ibiza!"|217539|"Greatest Hits!"|4|"2000"|16|0.787|0.876|1|-4.9|1|0.0361|0.0115|0.000776|0.0795|0.966|103.987|4
517|"4fCAOaMs0PYL58OijKp2IS"|"Lauv"|"fuck, i’m lonely - Ofenbach Remix"|178512|"fuck, i'm lonely (Ofenbach Remix)"|1|"2019-08-30"|1|0.763|0.674|9|-5.146|1|0.0378|0.0106|3.58e-06|0.0321|0.759|105.027|4
518|"08ib6yUr536mvPTmw8MkjN"|"Cher"|"The Shoop Shoop Song (It's In His Kiss)"|170813|"'80s Pop #1's"|17|"2007-01-01"|18|0.674|0.725|0|-6.453|1|0.0293|0.351|0|0.493|0.905|117.047|4
519|"6OtCIsQZ64Vs1EbzztvAv4"|"OneRepublic"|"Good Life"|253306|"Waking Up"|6|"2009-01-01"|11|0.634|0.69|6|-7.804|1|0.052|0.0771|0|0.132|0.645|94.988|4
520|"6rLqjzGV5VMLDWEnuUqi8q"|"Martha Reeves & The Vandellas"|"Dancing In The Street - Stereo"|165226|"Dance Party"|1|"1965-01-01"|12|0.556|0.57|2|-9.472|1|0.0393|0.0118|0.000526|0.198|0.304|126.01|4
521|"08Bo3D8B7krvdkQKaAT7Oa"|"Steerner"|"I Wouldn't Lie"|168108|"I Wouldn't Lie"|1|"2018-05-25"|1|0.609|0.763|3|-5.549|1|0.0352|0.0453|0|0.106|0.43|116.002|4
522|"7s25THrKz86DM225dOYwnr"|"Aretha Franklin"|"Respect"|147600|"I Never Loved a Man the Way I Love You"|1|"1967-03-10"|14|0.805|0.558|0|-5.226|1|0.041|0.164|2.2e-05|0.0546|0.965|114.95|4
523|"1csB4kgdyglOQdH0EyFIqy"|"James TW"|"Say Love"|219440|"Say Love"|1|"2018-03-30"|1|0.753|0.457|1|-7.533|1|0.0541|0.119|1.15e-06|0.355|0.549|84.038|4
524|"3FKAW8AaZmFYthqHvGg1hT"|"ego apartment"|"the wire"|218631|"the wire"|1|"2022-04-27"|1|0.716|0.719|4|-7.016|0|0.17|0.104|0.00116|0.113|0.54|110.953|4
525|"3O0e0LHTpza0rYVDbZfQ4r"|"P!nk"|"Can We Pretend (feat. Cash Cash)"|224360|"Can We Pretend (feat. Cash Cash)"|1|"2019-04-11"|1|0.524|0.806|1|-3.447|0|0.406|0.197|0|0.101|0.45|115.172|4
526|"2F83FxNVkK6PPMHuYnwyVc"|"David Guetta"|"Let It Be Me (feat. Ava Max)"|172933|"7"|14|"2018-09-14"|27|0.743|0.529|7|-6.187|0|0.0505|0.128|0|0.181|0.438|102.048|4
527|"1H33wNKihn8zcTexnwUoJ6"|"Kodaline"|"Hide and Seek"|225920|"Politics of Living"|2|"2018-09-28"|12|0.51|0.84|0|-3.343|1|0.0477|0.107|0|0.0854|0.314|114.979|4
528|"73kz81vSBTPcERJlvhsYKp"|"Becca VanDerbeck"|"Summertime"|202173|"Summertime"|1|"2019-07-01"|1|0.663|0.723|9|-5.034|1|0.0246|0.317|0|0.0777|0.599|91.969|4
529|"6DlxVlOMWDG71sNyaJtmTy"|"Sigrid"|"Sucker Punch"|194323|"Sucker Punch"|1|"2018-10-04"|1|0.638|0.642|7|-4.422|1|0.0639|0.00153|4.07e-06|0.0826|0.676|165.984|4
530|"5yOc7LHI9HIBRTWcLbGXXi"|"Hugo Helmig"|"Young Like This"|186054|"Young Like This"|1|"2019-01-04"|1|0.646|0.743|11|-6.272|1|0.0392|0.0309|1.83e-05|0.0771|0.437|133.908|4
531|"7bDxiHrazDoD3sOt9JjSDD"|"The Supremes"|"You Can't Hurry Love"|165066|"Gold"|17|"2005-01-01"|40|0.455|0.827|10|-6.595|1|0.158|0.735|0|0.124|0.644|194.864|4
532|"3Swc1delyFn1fwPDkInUhC"|"Kelly Marie"|"Feels Like I'm in Love"|256666|"Feels Like I'm in Love"|1|"1980"|1|0.716|0.758|0|-9.395|1|0.0271|0.0569|0.00515|0.353|0.857|120.774|4
533|"1e5quxhk6UthVq7oPxCqQQ"|"Georgia Box"|"Coca"|185882|"Coca"|1|"2019-06-28"|4|0.714|0.606|1|-7.46|0|0.156|0.00722|5.3e-06|0.137|0.315|101.926|4
534|"1i1rNVtxbE7rdFfpHuNq2j"|"Jess Glynne"|"Hold My Hand"|227343|"Hold My Hand"|1|"2015-02-24"|1|0.642|0.823|0|-5.717|1|0.0289|0.00159|0|0.0776|0.431|122.977|4
535|"6E3uDDXfklfVr1dfW7lHy7"|"Sigrid"|"Plot Twist"|205133|"Plot Twist"|1|"2017-04-21"|1|0.493|0.66|1|-5.998|1|0.0408|0.00319|0.174|0.246|0.226|175.917|4
536|"6llBJSKS3t3yARXQmD5pi7"|"Cat Janice"|"white shoes"|179725|"white shoes"|1|"2021-07-30"|1|0.892|0.499|9|-8.768|0|0.0476|0.127|0.0492|0.0523|0.969|120.009|4
537|"0snPJPxkk0MbTc0xeUvAPt"|"Lionel Richie"|"Dancing On The Ceiling"|270720|"Dancing On The Ceiling (Expanded Edition)"|1|"1986"|13|0.698|0.774|0|-8.642|1|0.048|0.12|2.26e-06|0.394|0.731|133.197|4
538|"3PS1Q0c2VNKQMIiUusjlFf"|"Wham!"|"Young Guns (Go for It!)"|236200|"Fantastic"|10|"1983-07-09"|11|0.895|0.753|9|-9.222|0|0.0825|0.201|0.0047|0.153|0.589|117.932|4
539|"0fSeUcydFyyPF2YJKfekkC"|"James Brown"|"I Got You (I Feel Good)"|166360|"Playlist Plus"|9|"2008-01-01"|36|0.597|0.501|7|-8.956|1|0.101|0.371|0|0.15|0.712|143.497|4
540|"0auKqMQXBTQ80h034wcsOA"|"Mike Perry"|"Changes"|142019|"Changes"|1|"2019-04-12"|1|0.716|0.748|10|-4.656|1|0.0364|0.0667|0|0.0581|0.47|120.031|4
541|"2nuOpLwdmen2BRhV2fOvXM"|"Tadhg Daly"|"Winter In LA"|173912|"Winter In LA"|1|"2022-02-11"|1|0.704|0.721|11|-6.016|1|0.0355|0.111|0|0.0958|0.462|114.98|4
542|"5xzCzOAOfRi4DOttSzvznR"|"Sigala"|"Lullaby"|204022|"Lullaby"|1|"2018-02-23"|1|0.725|0.834|5|-3.913|0|0.037|0.0784|1.27e-05|0.0834|0.859|120.026|4
543|"2eF8pWbiivYsYRpbntYsnc"|"Stevie Wonder"|"Signed, Sealed, Delivered (I'm Yours)"|161160|"Signed, Sealed And Delivered"|3|"1970-08-07"|12|0.675|0.597|5|-11.329|1|0.0337|0.0534|0|0.0986|0.828|108.875|4
544|"0VrgIjDkmDwlgZk54Try2u"|"JP Cooper"|"Little Bit Of Love"|195452|"Little Bit Of Love"|1|"2020-05-08"|1|0.659|0.801|7|-4.234|1|0.0435|0.0636|0|0.341|0.334|105.991|4
545|"3gFgp6Ofp808Kc2qLQiN5e"|"Jess Glynne"|"123"|190280|"123"|1|"2018-09-28"|1|0.707|0.674|1|-5.578|1|0.177|0.0901|0|0.115|0.928|95.02|4
546|"2BkyYZmU4JuWW2sYi9EzpC"|"Dean Lewis"|"7 Minutes"|211453|"7 Minutes"|1|"2019-01-18"|1|0.613|0.739|10|-6.478|1|0.0311|0.526|0|0.149|0.712|104.966|4
547|"4NSW0Km5ZG60L8FthUebPJ"|"Jonas Blue"|"What I Like About You (feat. Theresa Rex)"|220396|"What I Like About You (feat. Theresa Rex)"|1|"2019-03-22"|1|0.46|0.8|1|-3.584|1|0.05|0.289|6.16e-06|0.121|0.553|102.46|4
548|"4Xx4oojaE3MlJKpgtilgp1"|"Andrelli"|"Yung Luv"|210000|"Yung Luv"|1|"2018-01-12"|1|0.633|0.548|8|-8.018|1|0.0523|0.219|3.88e-05|0.0689|0.541|173.994|4
549|"5YbgcwHjQhdT1BYQ4rxWlD"|"Bobby McFerrin"|"Don't Worry Be Happy"|292400|"The Collection"|1|"1997-01-01"|9|0.681|0.163|11|-22.597|1|0.165|0.881|7.62e-05|0.0688|0.771|69.283|4
550|"4wQD0djo6Id4fQLQeRKQ6e"|"Marvin Gaye"|"It Takes Two"|177666|"Take Two"|1|"1966-08-25"|12|0.519|0.493|3|-10.962|1|0.0528|0.206|0|0.0754|0.831|151.269|4
551|"46W9iEjOg5nkMvb6lo4Jwz"|"R3HAB"|"Don’t Give Up On Me Now"|127826|"Don’t Give Up On Me Now"|1|"2019-05-10"|1|0.689|0.705|4|-5.357|1|0.0462|0.0872|0|0.124|0.27|115.231|4
552|"0FuTx2s3YH1ppmtiM6l0zI"|"JP Cooper"|"September Song"|220290|"September Song"|1|"2016-09-16"|1|0.623|0.654|0|-5.675|0|0.0372|0.0545|0|0.0838|0.401|95.921|4
553|"00uqFSBVIf58ZGGXw98uoB"|"Dua Lipa"|"Levitating"|203807|"Future Nostalgia"|5|"2020-03-27"|12|0.695|0.884|6|-2.278|0|0.0753|0.0561|0|0.213|0.914|103.014|4
554|"3iAD903jI8tHlM6Cn1zMax"|"Jess Glynne"|"Hold My Hand"|227343|"I Cry When I Laugh"|2|"2015"|11|0.642|0.823|0|-5.717|1|0.0289|0.00159|0|0.0776|0.431|122.977|4
555|"50nfwKoDiSYg8zOCREWAm5"|"Ed Sheeran"|"Shivers"|207853|"="|2|"2021-10-29"|14|0.788|0.859|2|-2.724|1|0.0856|0.281|0|0.0424|0.822|141.02|4
556|"2wVQcA1YCuGL6EW0QbgVoV"|"Clean Bandit"|"Everything But You (feat. A7S)"|198014|"Everything But You (feat. A7S)"|1|"2022-02-18"|1|0.679|0.764|6|-5.301|1|0.0391|0.031|9.05e-06|0.0951|0.471|124.977|4
557|"5YqdiryRmdAzYFlxo43hAJ"|"Vance Joy"|"Missing Piece"|217408|"Missing Piece"|1|"2021-05-19"|1|0.628|0.877|0|-4.205|1|0.046|0.0155|5.97e-06|0.113|0.721|101.992|4
558|"1EzrEOXmMH3G43AXT1y7pA"|"Jason Mraz"|"I'm Yours"|242946|"We Sing. We Dance. We Steal Things."|2|"2008-05-12"|12|0.703|0.444|11|-9.331|1|0.0417|0.559|0|0.0973|0.712|150.96|4
559|"7mkT9kS25nUIoNkm02Ww0n"|"Rudimental"|"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"|211760|"Toast to Our Differences (Deluxe Edition)"|6|"2019-01-25"|16|0.654|0.798|0|-4.084|1|0.0451|0.188|0|0.15|0.574|92.207|4
560|"6zSpb8dQRaw0M1dK8PBwQz"|"Elton John"|"Cold Heart - PNAU Remix"|202735|"Cold Heart (PNAU Remix)"|1|"2021-08-13"|1|0.796|0.798|1|-6.312|1|0.0317|0.034|4.19e-05|0.0952|0.942|116.032|4
561|"1D2ZNECRd7KIlA4pyOUGsv"|"Joel Corry"|"What Would You Do?"|174215|"What Would You Do?"|1|"2022-03-18"|1|0.687|0.895|9|-2.983|1|0.0474|0.149|0.00592|0.121|0.686|124.041|4
562|"0MWiSBKm8Avs8iDIxcertp"|"Anne-Marie"|"Kiss My (Uh Oh)"|176800|"Therapy"|3|"2021-07-23"|12|0.638|0.878|5|-3.639|0|0.0484|0.0151|0.000223|0.308|0.481|103.948|4
563|"6QgjcU0zLnzq5OrUoSZ3OK"|"Portugal. The Man"|"Feel It Still"|163253|"Woodstock"|4|"2017-06-16"|10|0.801|0.795|1|-5.115|0|0.0504|0.0417|0.000113|0.0717|0.754|79.028|4
564|"1BSMpVGWs3v5BZKnAQziAc"|"Charlie Puth"|"Light Switch"|185680|"Light Switch"|1|"2022-01-20"|1|0.69|0.626|6|-5.693|1|0.306|0.105|0.000335|0.0881|0.912|184.009|4
565|"2UN0lp72LAusrXi8LLVomt"|"Ed Sheeran"|"2step (feat. Lil Baby)"|163449|"2step (feat. Lil Baby)"|1|"2022-04-22"|1|0.693|0.643|4|-5.867|0|0.0828|0.138|0|0.108|0.477|95.055|4
566|"5ri4zqtWhG07hIuNNDWP76"|"Tones And I"|"Fly Away"|178156|"Fly Away"|1|"2020-11-13"|1|0.806|0.513|4|-6.208|1|0.0685|0.217|0|0.217|0.503|124.988|4
567|"5K6Ssv4Z3zRvxt0P6EKUAP"|"Galantis"|"Heartbreak Anthem (with David Guetta & Little Mix)"|183725|"Heartbreak Anthem (with David Guetta & Little Mix)"|1|"2021-05-20"|1|0.595|0.784|1|-4.878|1|0.102|0.216|0|0.0608|0.479|124.111|4
568|"5SfQhaZTGL7IewCIvMifFJ"|"Ella Henderson"|"Brave"|201053|"Brave"|1|"2022-01-07"|1|0.515|0.754|11|-4.116|1|0.0373|0.231|0|0.198|0.451|147.116|4
569|"4LXuSaMzY515ubvtGnCvBi"|"Thomas Headon"|"Strawberry Kisses"|181798|"Strawberry Kisses"|1|"2021-11-03"|1|0.68|0.736|0|-3.211|1|0.0451|0.024|0|0.257|0.77|109.979|4
570|"18asYwWugKjjsihZ0YvRxO"|"Tiësto"|"The Motto"|164818|"The Motto"|1|"2021-11-04"|1|0.754|0.763|7|-4.627|0|0.0435|0.0301|2.23e-05|0.0901|0.464|117.953|4
571|"6eCmK3GQyFuTNWCJHsaF9d"|"Clean Bandit"|"Drive (feat. Wes Nelson)"|179374|"Drive (feat. Wes Nelson)"|1|"2021-07-30"|1|0.81|0.571|10|-7.189|0|0.085|0.0624|1.63e-06|0.094|0.771|125.994|4
572|"4A2CyJ3VhCxiQCYXlV6zRL"|"Lizzo"|"About Damn Time"|191822|"About Damn Time"|1|"2022-04-13"|1|0.835|0.747|10|-6.328|0|0.0622|0.101|0|0.355|0.713|108.975|4
573|"6QLNcOI6YCqdLAS6GLWXMj"|"Griff"|"Head on Fire"|188645|"Head on Fire"|1|"2022-01-19"|1|0.693|0.728|2|-6.065|1|0.0335|0.0174|7.2e-06|0.061|0.655|95.978|4
574|"0iVkWge9ytV4Scgy2hQ2za"|"Ofenbach"|"Hurricane"|147139|"Hurricane"|1|"2021-09-17"|2|0.56|0.851|2|-2.851|0|0.0486|0.225|2.9e-06|0.177|0.461|125.947|4
575|"1prZ0pr6XoRCxcrC3MCL0M"|"Fleetwood Mac"|"Everywhere"|222733|"Greatest Hits"|5|"1988-11-21"|16|0.69|0.54|4|-10.516|1|0.0317|0.218|0.00657|0.115|0.764|114.846|4
576|"3FeVmId7tL5YN8B7R3imoM"|"Coldplay"|"My Universe"|228000|"My Universe"|1|"2021-09-24"|2|0.588|0.701|9|-6.39|1|0.0402|0.00813|0|0.2|0.443|104.988|4
577|"7EI6Iki24tBHAMxtb4xQN2"|"Rita Ora"|"Anywhere"|215064|"Anywhere"|1|"2017-10-20"|1|0.628|0.797|11|-3.953|0|0.0596|0.0364|0|0.104|0.321|106.93|4
578|"5OQGeJ1ceykovrykZsGhqL"|"The Corrs"|"Breathless"|207506|"In Blue"|1|"2000-07-17"|15|0.607|0.82|11|-7.754|1|0.0597|0.0541|6.8e-05|0.269|0.768|126.988|4
579|"6PCUP3dWmTjcTtXY02oFdT"|"Ed Sheeran"|"Castle on the Hill"|261153|"÷ (Deluxe)"|2|"2017-03-03"|16|0.461|0.834|2|-4.868|1|0.0989|0.0232|1.14e-05|0.14|0.471|135.007|4
580|"2DCTvd3tTAfyg0a1to4STY"|"Moncrieff"|"Warm"|183986|"Warm"|1|"2022-01-21"|1|0.609|0.498|0|-6.477|1|0.0614|0.335|0|0.109|0.352|89.958|4
581|"6TWEilSWDg8dCyTDIRqb50"|"Eliza Doolittle"|"Pack Up"|191026|"Eliza Doolittle"|11|"2010-07-09"|13|0.672|0.809|11|-5.704|1|0.0595|0.325|0|0.336|0.88|133.036|4
582|"7s25THrKz86DM225dOYwnr"|"Aretha Franklin"|"Respect"|147600|"I Never Loved a Man the Way I Love You"|1|"1967-03-10"|14|0.805|0.558|0|-5.226|1|0.041|0.164|2.2e-05|0.0546|0.965|114.95|4
583|"4aR9bPMAOFySBuQSbVWF3d"|"Lily Allen"|"Smile"|196893|"Alright, Still (Bonus Track Version)"|1|"2006-05-08"|13|0.632|0.639|5|-5.938|1|0.0259|0.00143|0|0.221|0.733|95.506|4
584|"265Anh9hGoozFigjUVLUeD"|"Paolo Nutini"|"New Shoes"|203653|"These Streets"|6|"2007-01-30"|10|0.748|0.735|8|-8.692|1|0.0903|0.47|1.09e-05|0.0851|0.854|150.04|4
585|"1mea3bSkSGXuIRvnydlB5b"|"Coldplay"|"Viva La Vida"|242373|"Viva La Vida or Death and All His Friends"|7|"2008-05-26"|10|0.486|0.617|5|-7.115|0|0.0287|0.0954|3.23e-06|0.109|0.417|138.015|4
586|"5QJSD5GQOq72OmwLV5IHUV"|"Simply Red"|"Stars"|248599|"Stars (Expanded Version)"|2|"1991"|19|0.716|0.818|7|-7.456|1|0.0256|0.154|0.000806|0.236|0.817|103.668|4
